"id","sentence1","sentence2","similarity"
"5f81f6b1bc60ec469af3eddca","The problem is simpler than that.","The problem is simple.",3.8
"d1aada715d2d9fdfc21645270","On War Criminals and Heroes: The Whitewashing of Ariel Sharon ŔÄ","On war criminals and heroes: The whitewashing of Ariel Sharon",5
"4894be01f92d84ee2ac1207f2","Police using pepper spray arrested 12 people Monday night at a march and rally by about 400 activists protesting an annual training seminar of the Law Enforcement Intelligence Unit.","Police used pepper spray and rubber bullets to disperse a downtown march and rally last night by activists protesting an annual police intelligence-training seminar.",3.6
"3b6787e1052456c469a868a5f","Afghan legislators approve new election law","Afghan president approves new election law",3.8
"7dac9a2e6b53bab96d7639f53","No Americans were reported among the casualties, according to Capt. Michael Calvert, a spokesman for the regiment.","None of the casualties was Americans, said Capt. Michael Calvert, regiment spokesman.",5
"368889e4b4557177ed47d1820","A passer-by found Ben hiding along a dirt road in Spanish Fork Canyon about 7 p.m., with his hands still taped together but his feet free.","A passer-by found the boy hiding along a dirt road in Spanish Fork Canyon about 7 p.m. Thursday, with his feet free but his hands still taped.",4
"869b9a8c57a8d9524b8ff5ba3","U.S. corporate bond yield spreads tightened in spotty trading on Friday as Wall Street labored to get back on its feet after the largest power outage ever in North America.","U.S. stocks rose slightly on feather-light volume on Friday, as Wall Street regrouped after the biggest-ever power outage in North America.",3.6
"483ef8411dc1b20adc3629712","Vehicles ablaze in collapsed Japan tunnel","Vehicles 'left burning' as smoke emits from Japan tunnel",4.2
"78ae046cd2626fed7d504c36a","Google Unveils Prototype Self-Driving Car","Google Unveils Concept Self-Driving Car",5
"7b37df2a1faa05cb9cb2a19cc","Biden calls for trust in US-China relations","Biden calls for trust in building ‘new relationship’ with China",4.6
"4fef2c4cbcff582d198314351","Colorado wildfire destroys more than 90 homes as winds worsen","Colorado wildfire may be biggest property destroyer in state history",3.6
"fe649f857ead8f3578bbb3087","Two dogs swim in a pool.","Dogs are swimming in a pool.",4.2
"8b21627144e7bc94c949dc80f","His lawyer, Pamela MacKey, said Bryant expects to be completely exonerated.","""Mr. Bryant is innocent and expects to be completely exonerated,"" Mackey said in a statement.",3.8
"b3212df3b9aef91f51ca5124c","north korea has claimed nuclear ambitions and currently north korea is reported to have missiles aimed at japan. ","north korea has boasted of nuclear ambitions and north korea is now reported to have missiles trained on",4
"86fb8b0bff2115b3f05e3133e","Im very proud of the citizens of this state, said Gov. John Baldacci, a casino foe.","""I´m very proud of the citizens of this state,"" Gov. John Baldacci said after votes from Tuesday´s referendum were counted.",3.8
"1d7e07489c83a36acea171405","The surfer does a flip off of a wave.","A surfer does a flip on a wave.",4.8
"6bef80ab9658b12c8641a2b8d","The young rider takes a ride on the brown horse.","A young female rider on a brown horse.",3.8
"97178f3429d7ba1254e50c0e3","Plofsky said the commission won't investigate because the three-year statute of limitations has expired.","The panel will not begin a formal investigation because the statute of limitations has expired, Plofsky said.",4.4
"f276021ddee0db675e5015320","25 bodies found at raided Algerian gas plant","25 more bodies found at Algerian gas plant",4.4
"9ba821065eee1b0fdf6141189","I'm so sorry to hear this Kelly.","I'm so sorry, Kelly.",4
"bf39614c48cefd4f00c3923d8","'Fast &amp; Furious' star Paul Walker dies in car crash","Paul Walker dead: Fast and Furious star, 40, killed in car crash",4.8
"bb94ba68f8eab20a8f3b782ff","Smith said simply ""Oh, my God,"" in the seconds afterward, according to Weinshall.","In the seconds after the crash, she added, Captain Smith said simply, ""Oh my God.""",3.75
"b2a2ee6ceffa1ddd076beac64","I'm thinking it's a bad idea. ","I think it's a bad idea.",5
"6cd22c632613a0f2524b69376","I was in a similar situation.","I am in a similar situation.",4
"b187445dd2ed11c7964586d09","There are dogs in the forest.","The dogs are alone in the forest.",4
"2933a28de04ac5d482ef2d86e","Palestinian diplomat injured in explosion in Prague","Palestinian ambassador injured in apartment blast",4
"9ba2c9eec819d3d5488e1b81d","Why are Russians in Damascus?","Russians in Damascus!",4.2
"d40a362697ee193a348fead49","Internet, phone service restored in Syrian capital","Internet service resumes in Syria",4.2
"7e07e4d863dac26279735c739","A cat and a ferret are playing.","A ferret and kitten play together.",4.25
"7e85668ed94eab798000ecfa2","Inflation falls to 15-month low: what the analysts say","Inflation falls to 15-month low",4.6
"f5e0d86ec37be1edc6b375315","6.1-magnitude quake strikes Indonesia","6.1-magnitude quake hits Papua, Indonesia -- USGS",4.2
"97bb0ab6df08b1e0af9065a7a","How is this slanted against Bush??","Where is the slant against Bush?",4.4
"45854ae1c8484f1b87ddcfa7b","Actor Gazzara dead at 81","Actor Ben Gazzara dies at 81",4.4
"28dee35c2f3f5eb6887053476","The first trial of a suspect in last year's Bali nightclub bombings that killed more than 200 people opened in Indonesia today, Sky News reported.","One of the key suspects in the October nightclub bombings that killed more than 200 people in Bali went on trial Monday amid tight security.",3.75
"96eade31bc92cb5442c62f961","South Africa has the world's highest caseload with 4.7 million people infected with HIV or AIDS.","With 4.7 million people infected with HIV or AIDS, South Africa has the world's highest AIDS caseload.",5
"12974215420047539644450dd","According to market research from The NPD Group, the number of people downloading music dropped from 14.5 million in April to 10.4 million in June.","The number of households acquiring music fell from a high of 14.5 million in April to 12.7 million in May and 10.4 million in June, according to NPD.",3.5
"9185ea6d7077c540c1912e1ed","Also, businesses throughout Utah are volunteering to display Amber alerts on their signs.","Other businesses are volunteering to put the alerts on their electronic signs and billboards.",3.75
"a8fc50908cb4e838a5d324b02","A girl in a riding hat on a horse.","A girl riding a tan horse.",3.8
"bd2fff3adeb4f917ccc595640","two found dead in swimming pool at essex hotel","Man and woman found dead in Essex hotel swimming pool",4
"fcc37657b76b428252b626567","The trial, featuring 125 witnesses, could continue until the start of 2004.","The trial, which could last until early 2004, is expected to hear the first of 125 witnesses Friday.",4.5
"712dc94bb3364ecca264604bf","The value will total about $124 million, including convertible securities, according to Corel.","Including convertible securities, the total estimated value of the deal is $124 million, according to Corel.",5
"e46f0ae3204b1e121af597c1c","a man walks two dogs on leashes down the street","A man walks two dogs in the city.",4.2
"ed730e583b0127b5a45bfb41b","Palestinians clash with Israeli forces in West Bank, Jerusalem","Palestinians clash with security forces in W. Bank",4.2
"18044374f522b792d8ea1a7a9","Egypt votes on new constitution","Egyptians Voting on New Constitution",5
"8b109e437e67d734b08b9a3ea","A woman is resting in a floating raft.","A woman relaxes in an inner tube.",3.8
"3cddf57032ed7f47777a307e0","Halliburton on Tuesday reiterated its contention that KBR had ""delivered fuel to Iraq at the best value, the best price and the best terms"".","""We believe KBR delivered fuel to Iraq at the best value, the best price and the best terms,"" Halliburton spokeswoman Wendy Hall said.",4
"bcc091f3708169b64c3ec7cb3","Police helicopter crashes into pub in Glasgow - several casualties","Helicopter crashes into roof of Glasgow club",4
"ded6dbcaff99213851af81d23","A rider is running and jumping her horse.","A woman jumps hurdles on a horse.",4
"a79b8cecccffa8c821478273c","a group of teenagers are jumping in the air on the beach.","A group of young people jump up in the air while on the beach.",4.8
"04b1606352cec678660328dbf","Does this page answer your question?","Does this answer your questions?",4
"8f3e8ee04632044cae2f923cf","A lady mixed up a meat mixture in bowl.","A woman is stirring meat in a bowl.",4
"e4bf2e6fbe00c148b9d9d8c4f","iran insists that the program is aimed solely at peaceful pursuits such as the generation of ","iran insists that its nuclear program is for peaceful purposes",4.4
"87115288efd6e70c51a5a8210","Indonesian capital prays for metro to ease traffic chaos","Jakarta prays for metro to ease traffic chaos",3.8
"7ec68c93545fd652a46e85d41","They are NOT as sovereign as they were before.","to repeat: They are NOT as sovereign as they were before.",4.4
"aadcfdf42dcb2e549bfc65fd2","Death toll climbs to 15 in Indonesia boat sinking","Indonesia: Death toll rises to 11 in Indonesia boat capsize",3.6
"fa3b2057b2dacdfa1692a7795","A person plays a keyboard.","Someone is playing a keyboard.",5
"d4f1db689682d8c3221840e1d","David Beckham Announces Retirement From Soccer","David Beckham retires from football",4.4
"a898b30ce67cfb58c623e6634","A woman swims underwater.","A woman is swimming.",3.8
"6b7a86b016e3b31fa1e91e61f","It does sound like your cat is upset about something, and trying to communicate it to you.","Something is bothering your cat and he does not like it.",3.8
"e7f253cc428418a17289ac238","Perry has called lawmakers into two special sessions to address congressional redistricting.","Perry has since called two special legislative sessions to try force the redistricting plan through.",3.75
"166e54513301d83f8b8362a7b","there were no weapons.","Of course there were no weapons.",4.6
"74f2feec85869e329732ac00d","A train is on the railroad tracks.","A train on the train tracks.",4.8
"837215c3b672556d4d07ce046","You are safe to use the bottles as long as they have been properly sterilised.","I would say it's completely safe so long as the bottles have been adequately rinsed to remove any detergent residue.",3.8
"9df33d2cebd6414a943635579","Annan to visit Syrian refugees in Turkey Tuesday","Annan to visit Syrian refugees in Turkey before Iran",3.8
"38c637aa43c3883f6be057e52","Group of people sitting around a restaurant dining table.","A group of people sitting at a restaurant table.",4.8
"24eaea2ab3fff37b5cee4dcec","A brown dog about to catch a green Frisbee.","A brown dog waits for the Frisbee to come down before catching it.",3.8
"1df8bc431110391cac267253f","A person wearing scuba gear is swimming underwater water.","A person is scuba diving in very clear blue water.",3.8
"bfa7ecc94714c762923baa2e4","Dozens killed in air strike on bakery in central Syria","'Dozens killed' in Syrian air strike on bakery",5
"b8672364c44f2c535f58b5b5a","A person is scrubbing a zucchini.","A woman is scrubbing a zucchini with a vegetable brush.",4
"2acfbbd63939671a0947fe4a3","From Florida to Alaska, thousands of revelers vowed to push for more legal rights, including same-sex marriages.","Thousands of revellers, celebrating the decision, vowed to push for more legal rights, including same-sex marriages.",4.2
