"id"	"sentence"	"sentiment"
"741617a402a078d65a449ad4e"	" Though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should ."	3
"9bc8aba297f22e17ed9a16735"	" `` One look at a girl in tight pants and big tits and you turn stupid ? ''"	1
"cb840b8250f12086c4f77cd9d"	" Um ... is n't that the basis for the entire plot ?"	1
"4de521f4d292690daacead665"	" `` Not really as bad as you might think ! ''"	2
"dae7e1ef2b8dcb808724a1773"	" Strident and inelegant in its ` message-movie ' posturing ."	2
"d33f27f0ed22346b44e2a88c6"	" One regards Reign of Fire with awe ."	4
"2648ed662fd9c8c012f043c36"	" What a vast enterprise has been marshaled in the service of such a minute idea ."	2
"e0063e4f08bee51998cbb290c"	" It has the right approach and the right opening premise , but it lacks the zest and it goes for a plot twist instead of trusting the material ."	2
"802cd6062956161a0373b8e58"	" Its impressive images of crematorium chimney fires and stacks of dead bodies are undermined by the movie 's presentation , which is way too stagy ."	1
"8c748b0460ed47ef29154fd1d"	" Seeing as the film lacks momentum and its position remains mostly undeterminable , the director 's experiment is a successful one ."	3
"e3e83b7d15a71844c17218014"	" The plot is romantic comedy boilerplate from start to finish ."	2
"30513343d0b2bd8c25a0c64bc"	" I suspect this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD ."	1
"47cf3eb19d7272cc68d1bb690"	" An unfortunate title for a film that has nothing endearing about it ."	0
"937ba95f40da74e19929757f6"	" Ninety minutes of Viva Castro !"	2
"ef67894ee4b58e863dffdf8f2"	" can be as tiresome as 9 seconds of Jesse Helms ' anti- Castro rhetoric , which are included"	1
"10841a9cb6af30c451f2426f9"	" Comes off as a long , laborious whine , the bellyaching of a paranoid and unlikable man ."	0
"1d19473d22a364b18aa83d84e"	" It just goes to show , an intelligent person is n't necessarily an admirable storyteller ."	1
"7b05a7610c202b687711cec53"	" In a 102-minute film , Aaliyah gets at most 20 minutes of screen time ."	2
"8b14198cb67422118f890afb6"	" ... most viewers will wish there had been more of the `` Queen '' and less of the `` Damned . ''"	1
"d303378a89ca80ead8b689079"	" Hopelessly inane , humorless and under-inspired ."	0
"58fa7b840c27edd3c66fd7099"	" Kapur fails to give his audience a single character worth rooting for -LRB- or worth rooting against , for that matter -RRB- ."	1
"376f8c4c7b2858c0dcbf96ddd"	" It reduces the complexities to bromides and slogans and it gets so preachy-keen and so tub-thumpingly loud it makes you feel like a chump just for sitting through it ."	1
"55944847114d89571bbccc5e7"	" None of this has the suavity or classical familiarity of Bond , but much of it is good for a laugh ."	2
"dbfab5f6f234214f1a18f105a"	" The problem with `` XXX '' is that its own action is n't very effective ."	1
"579c051879c9bb0d60105ebcb"	" A great script brought down by lousy direction ."	1
"fa7bd7a54001e5ef8a6f5f1b8"	" Same guy with both hats ."	2
"a1b317dc09dc693ac4135a985"	" Big mistake ."	1
"49837bcfa8a46493246407528"	" A mediocre exercise in target demographics , unaware that it 's the butt of its own joke ."	1
"b2ce1a6bf83b16f2f5865f84e"	" Director Kevin Bray excels in breaking glass and marking off the `` Miami Vice '' checklist of power boats , Latin music and dog tracks ."	2
"19b4fbede429be34293022b4d"	" He does n't , however , deliver nearly enough of the show 's trademark style and flash ."	1
"df7993ffa0e3e3ece49be47ab"	" In gleefully , thumpingly hyperbolic terms , it covers just about every cliche in the compendium about crass , jaded movie types and the phony baloney movie biz ."	2
"7223a67a69a7cd28978aaf2ed"	" The Spalding Gray equivalent of a teen gross-out comedy ."	2
"925f535ab3930dcfe5b05ff37"	" Perhaps even the SLC high command found writer-director Mitch Davis 's wall of kitsch hard going ."	1
"30455f1afd70b7ef05a94a700"	" According to Wendigo , ` nature ' loves the members of the upper class almost as much as they love themselves ."	3
"43d53acf2123498dbfb2a8b2f"	" An encouraging effort from McCrudden"	3
"ca7e33d3343e74bd245c3f88e"	" The romance between the leads is n't as compelling or as believable as it should be ."	1
"e44068d5c457ad900c6650c66"	" If I could have looked into my future and saw how bad this movie was , I would go back and choose to skip it ."	0
"43f7a6067b7f74d5db62e4652"	" Fortunately , you still have that option ."	2
"e8b39d9b607a5d87375107b46"	" Supposedly authentic account of a historical event that 's far too tragic to merit such superficial treatment ."	1
"d06ad7d1af35db50db12d80e4"	" Adroit but finally a trifle flat , Mad Love does n't galvanize its outrage the way , say , Jane Campion might have done , but at least it possesses some ."	1
"529272df4dd4ac9b5c44cef79"	" To Blandly Go Where We Went 8 Movies Ago ..."	1
"e9d307e005be0b0fcad969dd1"	" A slow-moving police-procedural thriller that takes its title all too literally ."	1
"923d2cb5abeb0d17af7a7aca2"	" This u-boat does n't have a captain ."	1
"f3b205f01efea4ef7d78641b4"	" With nary a glimmer of self-knowledge , -LRB- Crane -RRB- becomes more specimen than character -- and Auto Focus remains a chilly , clinical lab report ."	1
"051eb263f99751cda35827cac"	" This one aims for the toilet and scores a direct hit ."	0
"758e9d6cff6b0d2ef6c3f83c8"	" Dull , a road-trip movie that 's surprisingly short of both adventure and song ."	0
"19c7dd82be354b1d0dcbceef0"	" I walked away not really know who `` they '' were , what `` they '' looked like ."	1
"5e0e1fb245fe6c9bf3d1f8215"	" Why `` they '' were here and what `` they '' wanted and quite honestly , I did n't care ."	1
"19baac809ec3d635528273776"	" After several scenes of this tacky nonsense , you 'll be wistful for the testosterone-charged wizardry of Jerry Bruckheimer productions , especially because Half Past Dead is like The Rock on a Wal-Mart budget ."	0
"f2a9a611c1981e948edf1fbfa"	" A relatively effective little potboiler until its absurd , contrived , overblown , and entirely implausible finale ."	2
"7194faf7e671e5f7b81564f9c"	" The Country Bears wastes an exceptionally good idea ."	0
"9eeb2396de670e578a7a8a556"	" But the movie that does n't really deliver for country music fans or for family audiences"	0
"6a8cc08b969775b4774da22b4"	" Adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like Pinocchio ."	2
"b7529a467771fc82c15492c55"	" As for children , they wo n't enjoy the movie at all ."	1
"7e5ed927d68226f85bab72e0d"	" ... you can be forgiven for realizing that you 've spent the past 20 minutes looking at your watch and waiting for Frida to just die already ."	0
"79290d6ea68eda2de02ee7994"	" Too bad writer-director Adam Rifkin situates it all in a plot as musty as one of the Golden Eagle 's carpets ."	1
"8edea55e6345aaa5bbd5891ce"	" It 's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another ."	2
"bc2c5e546bc5eddcc1411e743"	" The movie is genial but never inspired , and little about it will stay with you ."	1
"311c5d3261a961bcd05e62a9b"	" The movie obviously seeks to re-create the excitement of such '50s flicks as Jules Verne 's ' 20,000 Leagues Under the Sea ' and the George Pal version of H.G. Wells ' ` The Time Machine . '"	2
"2a18701c1c5089d6848d5a88f"	" But its storytelling prowess and special effects are both listless ."	1
"47cd50f2418928c75de42810f"	" Despite the opulent lushness of every scene , the characters never seem to match the power of their surroundings ."	1
"1d18a3b946ffcb9a003bf86b6"	" even after 90 minutes of playing opposite each other Bullock and Grant still look ill at ease sharing the same scene ."	1
"726aea38f07517f5afa00217b"	" What should have been a painless time-killer becomes instead a grating endurance test ."	1
"b233965b987f25b29b17ddbce"	" A bland , obnoxious 88-minute infomercial for Universal Studios and its ancillary products . . ."	1
"1c1dbee3d0028e371639747cc"	" little action , almost no suspense or believable tension , one-dimensional characters up the wazoo and sets that can only be described as sci-fi generic ."	1
"cb951984307dd0515b3687d33"	" The movie strains to stay on the light , comic side of the issue , despite the difficulty of doing so when dealing with the destruction of property and , potentially , of life itself ."	2
"90de58fed2c58217c256a2c8a"	" The Master of Disguise is awful ."	0
"273951be663292acebb820b2c"	" It 's Pauly Shore awful ."	0
"8f241cdc4c8d2447675642b5d"	" Do n't say you were n't warned ."	1
"7efc46645b6abb1998f462da7"	" Disappointing in comparison to other recent war movies ... or any other John Woo flick for that matter ."	1
"64a0307401838cfc9fbf82901"	" The entire movie is filled with deja vu moments ."	2
"91ad2fd94bf9c6dc1a1978970"	" ` Opening up ' the play more has partly closed it down ."	1
"7fc1cfa62fc4ef2b0443af1c7"	" What -LRB- Frei -RRB- gives us ... is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows ."	3
"22f089e10b7aeb879c8c00c73"	" An ugly , revolting movie ."	1
"4f9863522614e15de2595a21b"	" The film is way too full of itself ; it 's stuffy and pretentious in a give-me-an-Oscar kind of way ."	1
"64ba109f8a4ad36b6ed7916a7"	" The movie is concocted and carried out by folks worthy of scorn , and the nicest thing I can say is that I ca n't remember a single name responsible for it ."	0
"f54327dffe618b5ec66d1fcea"	" Watching `` Ending '' is too often like looking over the outdated clothes and plastic knickknacks at your neighbor 's garage sale ."	1
"9d8638e80c1bb5303f0b28253"	" You ca n't believe anyone would really buy this stuff ."	0
"3238bd8d83fc564f7c4d7ec8d"	" Certainly beautiful to look at , but its not very informative about its titular character and no more challenging than your average television biopic ."	2
"bc17800d9f62eda1b5115b5b6"	" It desperately wants to be a wacky , screwball comedy , but the most screwy thing here is how so many talented people were convinced to waste their time ."	0
"0fc6ea3a6717b5704e4ecceba"	" The skills of a calculus major at M.I.T. are required to balance all the formulaic equations in the long-winded heist comedy Who Is Cletis Tout ?"	1
"aa77ce84124be0a2e3a410b0b"	" From the choppy editing to the annoying score to ` special effects ' by way of replacing objects in a character 's hands below the camera line , `` Besotted '' is misbegotten"	0
"581fabb5c0451a649cbde5266"	" My advice is to skip the film and pick up the soundtrack ."	1
"8141ed2f91ebcaf25d858cd44"	" A film that presents an interesting , even sexy premise then ruins itself with too many contrivances and goofy situations ."	2
"d6305c1422d50b45068fcae9c"	" Filled with low-brow humor , gratuitous violence and a disturbing disregard for life ."	1
"c7078b60fdf8d56715a82cc04"	" directed in a flashy , empty sub-music video style by a director so self-possessed he actually adds a period to his first name"	2
"b114ea7953dd8ba69289f9b9b"	" The 70-year-old Godard has become , to judge from In Praise of Love , the sort of bitter old crank who sits behind his light meter and harangues the supposed injustices of the artistic world-at-large without doing all that much to correct them ."	2
"a903c99a6387a60b7f9da1ab5"	" An unsophisticated sci-fi drama that takes itself all too seriously ."	1
"f0e5219e0fd96189c72aac03a"	" Solondz is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous ."	1
"0c945d8ebeb9783d12557acd6"	" Harvard Man is a semi-throwback , a reminiscence without nostalgia or sentimentality ."	2
"20e0790cdc8a1923ef9a9ad96"	" Supposedly based upon real , or at least soberly reported incidents , the film ends with a large human tragedy ."	2
"c6d56e594e0ab7fe9e4e451d3"	" Alas , getting there is not even half the interest ."	0
"643c700b0f6ee238a2496ded7"	" While Hoffman 's performance is great , the subject matter goes nowhere ."	2
"6a8af4a7b87bb86eb6b00a845"	" The smash 'em - up , crash 'em - up , shoot 'em - up ending comes out of nowhere substituting mayhem for suspense ."	2
"018f09ebdba29af26af2f3109"	" Deuces Wild treads heavily into Romeo and Juliet\/West Side Story territory , where it plainly has no business going ."	1
"5b602fee129a4da28f90ce0ab"	" Hart 's War seems to want to be a character study , but apparently ca n't quite decide which character ."	1
"d5790929afbe72e48f74c71a3"	" Theological matters aside , the movie is so clumsily sentimental and ineptly directed it may leave you speaking in tongues ."	1
"d4c365205abea351aa4ce472f"	" This latest installment of the horror film franchise that is apparently as invulnerable as its trademark villain has arrived for an incongruous summer playoff , demonstrating yet again that the era of the intelligent , well-made B movie is long gone ."	1
